Date,Open,Low,High,Close,Volume
"Apr 25, 2012",38.3,38.2,38.5,38.4,2464
"Apr 26, 2012",38.4,38.2,38.5,38.4,532
"Apr 27, 2012",38.2,37.8,38.5,38.2,1410
"Apr 28, 2012",38.1,37.8,38.2,37.8,2566
"Apr 29, 2012",37.7,36.9,38,37.1,1537
"Apr 30, 2012",37.1,36.9,37.4,37.4,1455
"May 1, 2012",37.4,37.1,37.4,37.3,200
"May 2, 2012",37,36.8,37.3,37.1,835
"May 3, 2012",37,36.5,37.2,36.5,1340
"May 4, 2012",36.8,36.4,36.9,36.5,1270
"May 5, 2012",36.5,35.8,36.7,35.8,1581
"May 6, 2012",35.8,35,36.6,35,733
"May 7, 2012",36,35.1,36.2,35.2,464
"May 8, 2012",35.2,35.1,36.6,36.1,2393
"May 9, 2012",36.1,36.1,36.9,36.2,1464
"May 10, 2012",36.2,36.2,36.8,36.5,600
"May 11, 2012",36.8,36.1,36.8,36.7,233
"May 12, 2012",36.2,36,36.9,36.5,1891
"May 13, 2012",36,35.6,36.5,36.4,1202
"May 14, 2012",35.9,35.5,36.8,36.4,1040
"May 15, 2012",36.1,35.6,38.1,38,2155
"May 16, 2012",36.8,36.7,40,39.6,4393
"May 17, 2012",39.3,39,40.1,39.2,2421
"May 18, 2012",39,37.8,39.9,39.6,1099
"May 19, 2012",39,38.3,40.9,40.9,3395
"May 20, 2012",39.4,39.3,40,39.7,1360
"May 21, 2012",39.4,39.3,39.8,39.4,1026
"May 22, 2012",39.9,37.6,41.7,37.6,2326
"May 23, 2012",39,38,39.7,38,2768
"May 24, 2012",37.8,37.8,39.6,39.4,3522
"May 25, 2012",39.3,38.1,39.5,38.6,3295
"May 26, 2012",38.2,38,39.6,38.5,2038
"May 27, 2012",38.5,38.2,39.2,38.7,523
"May 28, 2012",38.7,38.4,39.1,38.5,760
"May 29, 2012",38.4,38.4,38.8,38.8,367
"May 30, 2012",38.5,38.3,39.4,38.8,2699
"May 31, 2012",38.9,38.5,39.5,38.8,1770
"Jun 1, 2012",38.6,38.3,39.6,38.8,3901
"Jun 2, 2012",38.8,38.8,42.4,41.5,9310
"Jun 3, 2012",41.5,40.1,43,42.3,2743
"Jun 4, 2012",42.6,41.2,42.9,42.1,1176
"Jun 5, 2012",42.1,41.1,42.5,42.3,1328
"Jun 6, 2012",42,41.2,45,43.5,4343
"Jun 7, 2012",43.5,42.6,43.8,43.2,3070
"Jun 8, 2012",43.1,42.8,43.8,42.8,3273
"Jun 9, 2012",43,42.6,43.5,42.9,1710
"Jun 10, 2012",42.9,42.5,43.1,43.1,844
"Jun 11, 2012",43.1,42.8,43.2,42.9,608
"Jun 12, 2012",42.7,42.3,42.9,42.5,1336
"Jun 13, 2012",42.6,42.3,43,42.9,2927
"Jun 14, 2012",42.5,42.2,43,42.5,2623
"Jun 15, 2012",42.5,42,43,42.7,1356
"Jun 16, 2012",42.8,42.4,43,42.7,2744
"Jun 17, 2012",42.5,41.3,42.7,41.7,1210
"Jun 18, 2012",42,41.6,42.1,42,1322
"Jun 19, 2012",41.6,41.6,43,42.4,3342
"Jun 20, 2012",42.3,42.1,42.6,42.1,2083
"Jun 21, 2012",42,41.9,42.5,42,2415
"Jun 22, 2012",42,42,42.4,42.4,726
"Jun 23, 2012",42.3,42.1,42.6,42.1,751
"Jun 24, 2012",42.2,42.1,42.3,42.3,183
"Jun 25, 2012",42.1,41.9,42.3,41.9,1186
"Jun 26, 2012",42.2,42,42.3,42.2,719
"Jun 27, 2012",42.1,41.8,43,42.5,1256
"Jun 28, 2012",42.9,42.1,44,42.3,2764
"Jun 29, 2012",42.6,41.2,43.4,42.8,4441
"Jun 30, 2012",42.6,41.5,43.2,41.9,4083
"Jul 1, 2012",42.1,41.6,42.7,41.6,773
"Jul 2, 2012",41.8,41.5,42,42,1353
"Jul 3, 2012",41.9,40.7,41.9,41,1613
"Jul 4, 2012",41,40.2,41.2,40.7,2059
"Jul 5, 2012",40.8,40.2,41.3,40.6,2250
"Jul 6, 2012",40.5,40.5,41.1,40.8,2032
"Jul 7, 2012",41,40.6,42.1,41.1,2492
"Jul 8, 2012",41.3,41,41.3,41.2,536
"Jul 9, 2012",41,40.7,41,40.7,1149
"Jul 10, 2012",40.6,40.6,41.7,41.2,2138
"Jul 11, 2012",41.4,41.1,41.9,41.7,1354
"Jul 12, 2012",41.6,41.3,42,41.8,1002
"Jul 13, 2012",41.9,41.3,41.9,41.9,645
"Jul 14, 2012",41.4,41.3,42.5,42.3,3163
"Jul 15, 2012",41.7,41.4,42,41.5,1095
"Jul 16, 2012",41.5,41.4,41.5,41.4,620
"Jul 17, 2012",41.6,41.2,41.7,41.6,1000
"Jul 18, 2012",41.6,40.6,41.9,41,3300
"Jul 19, 2012",41,39,41.1,39.6,7166
"Jul 20, 2012",39.7,39.3,41,40.7,1599
"Jul 21, 2012",40.7,38.4,40.7,38.4,2016
"Jul 22, 2012",38.2,37.8,38.7,38.4,2553
"Jul 23, 2012",38.5,37.9,39.8,37.9,2051
"Jul 24, 2012",38.5,38.5,40.5,40.4,2291
"Jul 25, 2012",40,39.5,40.5,40.2,1643
"Jul 26, 2012",40.2,40,41.5,40.1,3905
"Jul 27, 2012",40.3,40,42.3,40.5,6054
"Jul 28, 2012",40.5,40.4,41.5,40.7,1785
"Jul 29, 2012",40.6,40.3,41,40.7,900
"Jul 30, 2012",40.4,40.3,40.5,40.3,312
"Jul 31, 2012",40.4,40.1,40.7,40.1,783
"Aug 1, 2012",40.5,39.8,41,40.2,1243
"Aug 2, 2012",40.1,39.2,40.2,39.7,2022
"Aug 3, 2012",39.7,39.1,39.7,39.7,1147
"Aug 4, 2012",39.6,39.4,40,39.8,2614
"Aug 5, 2012",39.5,39.5,40.5,39.6,1422
"Aug 6, 2012",39.5,39.5,39.9,39.6,950
"Aug 7, 2012",39.6,39.6,40,39.8,3968
"Aug 8, 2012",39.6,39,40,39.7,4513
"Aug 9, 2012",39.2,37.5,39.3,38,1862
"Aug 10, 2012",37.8,37.1,39,38.3,3525
"Aug 11, 2012",38.2,38,39,38.6,4309
"Aug 12, 2012",38.6,38,39.4,38.5,7818
"Aug 13, 2012",38.7,38.3,40.9,40.5,6412
"Aug 14, 2012",39.6,39.6,42.9,41.6,11977
"Aug 15, 2012",41.6,41,43,42.1,14179
"Aug 16, 2012",42.3,41.9,43,42.8,8422
"Aug 17, 2012",42.1,42.1,43.8,43.4,11514
"Aug 18, 2012",42.4,41.8,43.4,42.3,8216
"Aug 19, 2012",42.3,41.8,42.5,41.9,1478
"Aug 20, 2012",41.8,41.2,42.1,41.4,1921
"Aug 21, 2012",41.2,41.2,42.2,41.6,9701
"Aug 22, 2012",41.5,41.3,42.3,41.3,9516
"Aug 23, 2012",41.3,41.3,42.4,42.4,8011
"Aug 24, 2012",42.4,41.6,42.4,42.4,7749
"Aug 25, 2012",42.1,41.9,42.6,42.5,6462
"Aug 26, 2012",42.5,42.4,43.3,43.3,7068
"Aug 27, 2012",43.2,43.2,44.2,44.1,8403
"Aug 28, 2012",44,43.7,44.5,43.7,3530
"Aug 29, 2012",43.7,43,44.6,43,20101
"Aug 30, 2012",43,42.9,45,43.4,30758
"Aug 31, 2012",43.6,43,45,43,20069
"Sep 1, 2012",43,42.1,44.5,42.1,32822
"Sep 2, 2012",42.1,42.1,42.6,42.1,6747
"Sep 3, 2012",42.1,42.1,42.7,42.1,8186
"Sep 4, 2012",42.1,41.5,42.4,41.6,18783
"Sep 5, 2012",41.5,41.3,42.1,41.5,20584
"Sep 6, 2012",41.5,40.1,41.8,40.3,27568
"Sep 7, 2012",40.3,40.3,41.8,41.8,21262
"Sep 8, 2012",41.6,41.3,42.6,42.4,43628
"Sep 9, 2012",42,42,43.1,42.7,26095
"Sep 10, 2012",42.6,41.6,42.7,41.8,17849
"Sep 11, 2012",41.8,39.1,41.8,39.7,49796
"Sep 12, 2012",39.6,38.4,40.9,38.8,24787
"Sep 13, 2012",39.4,36.6,39.4,36.7,35632
"Sep 14, 2012",36.7,35,38.4,35.5,39029
"Sep 15, 2012",35.5,32.6,35.5,33.1,44905
"Sep 16, 2012",33.2,32.9,34.3,33.7,6220
"Sep 17, 2012",34,32.8,34.5,33.3,5543
"Sep 18, 2012",33.9,32.7,34.3,32.7,13404
"Sep 19, 2012",32.3,31.2,33.3,31.2,16504
"Sep 20, 2012",31.3,31,33.4,32.5,18635
"Sep 21, 2012",32.1,29.6,32.7,30.1,19515
"Sep 22, 2012",30.2,27,30.9,28,33428
"Sep 23, 2012",28.1,28.1,32.6,29.6,9899
"Sep 24, 2012",30,28.3,30,29,6672
"Sep 25, 2012",28.8,27.2,30,27.2,38855
"Sep 26, 2012",27,26.8,27.9,27,25959
"Sep 27, 2012",26.5,22.5,26.7,24.6,48234
"Sep 28, 2012",24.5,21.9,25.5,21.9,31287
"Sep 29, 2012",22.1,19,23.2,21.1,32304
"Sep 30, 2012",21.4,20.9,21.8,21.4,4650
"Oct 1, 2012",21.7,21.4,24.9,23,9987
"Oct 2, 2012",24.2,23.7,26.7,25.5,31945
"Oct 3, 2012",25.5,24,26.5,25.9,25179
"Oct 4, 2012",25.8,25.1,35,33.4,73881
"Oct 5, 2012",33.3,30,36,34.1,51131
"Oct 6, 2012",34.1,29,35.4,32.1,40725
"Oct 7, 2012",32.6,32.6,37,37,17293
"Oct 8, 2012",36,35.6,37.9,36.9,14286
"Oct 9, 2012",36.4,33.3,37.6,36.9,33229
"Oct 10, 2012",36.6,35.7,41.1,37.5,30702
"Oct 11, 2012",37.69,36.7,39.5,37.5,23258
"Oct 12, 2012",37.4,35.7,39.5,37.4,34695
"Oct 13, 2012",37.4,36.6,41.8,41.2,39532
"Oct 14, 2012",41.5,38.5,41.8,38.5,13132
"Oct 15, 2012",39.4,37.2,39.5,37.6,5953
"Oct 16, 2012",37.6,37,38.9,37.8,21812
"Oct 17, 2012",38.2,34.4,40,36.5,39721
"Oct 18, 2012",36.4,33.7,36.9,34.9,20106
"Oct 19, 2012",34.8,34.2,38.8,37.7,34995
"Oct 20, 2012",37.8,37.5,40.1,38.2,28608
"Oct 21, 2012",38.1,37.6,39.5,39.1,13663
"Oct 22, 2012",38.7,38.1,39.2,38.6,13867
"Oct 23, 2012",38.3,37.9,42,39.7,47903
"Oct 24, 2012",39.3,39.1,48.5,45.4,56160
"Oct 25, 2012",45.4,39.6,45.7,40.4,30524
"Oct 26, 2012",40.6,35.9,41.8,38,36563
"Oct 27, 2012",37.3,35.7,38.7,36.2,26532
"Oct 28, 2012",36.2,36.2,37.5,36.6,14913
"Oct 29, 2012",36.6,36.4,37.7,37.7,13255
"Oct 30, 2012",37.6,36.9,38.9,37.9,14975
"Oct 31, 2012",37.9,35.9,39.4,36.1,68560
"Nov 1, 2012",36,30.1,36.2,31.4,82550
"Nov 2, 2012",31.76,31,36.5,34,125000
"Nov 3, 2012",33.7,31,34.5,33.5,122380
"Nov 4, 2012",33,31.8,35,34.2,79319
"Nov 5, 2012",34.1,33.5,37.5,34.4,91958
"Nov 6, 2012",34.3,29.5,35.1,32.9,189102
"Nov 7, 2012",31.61,0.1,33.2,0.1,499052
"Nov 7, 2012",0,0,0,0,2067726
