market id,market symbol,market name,trade quantity,trade price,date/time [utc]
148923,BUSH.SOUTH,Pres George W Bush to Win SC,MS,FL,AL,GA,LA,TX,VA,AR,NC & TN,51,48.0,Aug/18/2004 19:51:51
148923,BUSH.SOUTH,Pres George W Bush to Win SC,MS,FL,AL,GA,LA,TX,VA,AR,NC & TN,5,48.5,Aug/18/2004 20:40:10
148923,BUSH.SOUTH,Pres George W Bush to Win SC,MS,FL,AL,GA,LA,TX,VA,AR,NC & TN,15,45.1,Aug/20/2004 18:09:19
148923,BUSH.SOUTH,Pres George W Bush to Win SC,MS,FL,AL,GA,LA,TX,VA,AR,NC & TN,5,48.3,Aug/22/2004 01:58:10
148923,BUSH.SOUTH,Pres George W Bush to Win SC,MS,FL,AL,GA,LA,TX,VA,AR,NC & TN,7,48.4,Aug/22/2004 01:58:18
148923,BUSH.SOUTH,Pres George W Bush to Win SC,MS,FL,AL,GA,LA,TX,VA,AR,NC & TN,8,48.5,Aug/22/2004 01:58:27
148923,BUSH.SOUTH,Pres George W Bush to Win SC,MS,FL,AL,GA,LA,TX,VA,AR,NC & TN,10,49.0,Aug/22/2004 01:58:41
148923,BUSH.SOUTH,Pres George W Bush to Win SC,MS,FL,AL,GA,LA,TX,VA,AR,NC & TN,25,49.7,Aug/23/2004 20:27:44
148923,BUSH.SOUTH,Pres George W Bush to Win SC,MS,FL,AL,GA,LA,TX,VA,AR,NC & TN,37,45.0,Aug/24/2004 22:29:27
148923,BUSH.SOUTH,Pres George W Bush to Win SC,MS,FL,AL,GA,LA,TX,VA,AR,NC & TN,5,46.8,Aug/24/2004 22:29:27
148923,BUSH.SOUTH,Pres George W Bush to Win SC,MS,FL,AL,GA,LA,TX,VA,AR,NC & TN,6,46.7,Aug/24/2004 22:29:27
148923,BUSH.SOUTH,Pres George W Bush to Win SC,MS,FL,AL,GA,LA,TX,VA,AR,NC & TN,8,46.6,Aug/24/2004 22:29:27
148923,BUSH.SOUTH,Pres George W Bush to Win SC,MS,FL,AL,GA,LA,TX,VA,AR,NC & TN,40,45.1,Aug/25/2004 20:03:53
148923,BUSH.SOUTH,Pres George W Bush to Win SC,MS,FL,AL,GA,LA,TX,VA,AR,NC & TN,93,45.1,Aug/25/2004 21:48:17
148923,BUSH.SOUTH,Pres George W Bush to Win SC,MS,FL,AL,GA,LA,TX,VA,AR,NC & TN,30,50.0,Aug/27/2004 22:28:45
148923,BUSH.SOUTH,Pres George W Bush to Win SC,MS,FL,AL,GA,LA,TX,VA,AR,NC & TN,25,50.0,Aug/31/2004 14:03:12
148923,BUSH.SOUTH,Pres George W Bush to Win SC,MS,FL,AL,GA,LA,TX,VA,AR,NC & TN,3,52.5,Aug/31/2004 15:17:43
148923,BUSH.SOUTH,Pres George W Bush to Win SC,MS,FL,AL,GA,LA,TX,VA,AR,NC & TN,3,52.6,Aug/31/2004 15:17:43
148923,BUSH.SOUTH,Pres George W Bush to Win SC,MS,FL,AL,GA,LA,TX,VA,AR,NC & TN,4,52.7,Aug/31/2004 15:17:43
148923,BUSH.SOUTH,Pres George W Bush to Win SC,MS,FL,AL,GA,LA,TX,VA,AR,NC & TN,3,49.9,Aug/31/2004 20:49:44
148923,BUSH.SOUTH,Pres George W Bush to Win SC,MS,FL,AL,GA,LA,TX,VA,AR,NC & TN,2,50.0,Aug/31/2004 20:49:44
148923,BUSH.SOUTH,Pres George W Bush to Win SC,MS,FL,AL,GA,LA,TX,VA,AR,NC & TN,45,50.0,Aug/31/2004 20:49:44
148923,BUSH.SOUTH,Pres George W Bush to Win SC,MS,FL,AL,GA,LA,TX,VA,AR,NC & TN,2,53.0,Sep/02/2004 18:14:00
148923,BUSH.SOUTH,Pres George W Bush to Win SC,MS,FL,AL,GA,LA,TX,VA,AR,NC & TN,1,53.4,Sep/03/2004 22:07:32
148923,BUSH.SOUTH,Pres George W Bush to Win SC,MS,FL,AL,GA,LA,TX,VA,AR,NC & TN,1,56.5,Sep/05/2004 16:09:15
148923,BUSH.SOUTH,Pres George W Bush to Win SC,MS,FL,AL,GA,LA,TX,VA,AR,NC & TN,98,53.0,Sep/08/2004 02:15:26
148923,BUSH.SOUTH,Pres George W Bush to Win SC,MS,FL,AL,GA,LA,TX,VA,AR,NC & TN,5,52.4,Sep/10/2004 19:51:49
148923,BUSH.SOUTH,Pres George W Bush to Win SC,MS,FL,AL,GA,LA,TX,VA,AR,NC & TN,4,52.0,Sep/10/2004 19:51:49
148923,BUSH.SOUTH,Pres George W Bush to Win SC,MS,FL,AL,GA,LA,TX,VA,AR,NC & TN,1,55.0,Sep/11/2004 21:53:15
148923,BUSH.SOUTH,Pres George W Bush to Win SC,MS,FL,AL,GA,LA,TX,VA,AR,NC & TN,5,55.9,Sep/13/2004 00:02:36
148923,BUSH.SOUTH,Pres George W Bush to Win SC,MS,FL,AL,GA,LA,TX,VA,AR,NC & TN,5,55.2,Sep/13/2004 07:19:23
148923,BUSH.SOUTH,Pres George W Bush to Win SC,MS,FL,AL,GA,LA,TX,VA,AR,NC & TN,5,56.1,Sep/14/2004 14:45:30
148923,BUSH.SOUTH,Pres George W Bush to Win SC,MS,FL,AL,GA,LA,TX,VA,AR,NC & TN,4,56.4,Sep/14/2004 14:45:30
148923,BUSH.SOUTH,Pres George W Bush to Win SC,MS,FL,AL,GA,LA,TX,VA,AR,NC & TN,99,55.0,Sep/14/2004 18:46:27
148923,BUSH.SOUTH,Pres George W Bush to Win SC,MS,FL,AL,GA,LA,TX,VA,AR,NC & TN,2,56.4,Sep/15/2004 00:14:47
148923,BUSH.SOUTH,Pres George W Bush to Win SC,MS,FL,AL,GA,LA,TX,VA,AR,NC & TN,128,56.4,Sep/15/2004 15:25:06
148923,BUSH.SOUTH,Pres George W Bush to Win SC,MS,FL,AL,GA,LA,TX,VA,AR,NC & TN,66,56.7,Sep/15/2004 23:43:39
148923,BUSH.SOUTH,Pres George W Bush to Win SC,MS,FL,AL,GA,LA,TX,VA,AR,NC & TN,20,56.8,Sep/15/2004 23:43:39
148923,BUSH.SOUTH,Pres George W Bush to Win SC,MS,FL,AL,GA,LA,TX,VA,AR,NC & TN,100,57.0,Sep/16/2004 00:33:33
148923,BUSH.SOUTH,Pres George W Bush to Win SC,MS,FL,AL,GA,LA,TX,VA,AR,NC & TN,4,56.7,Sep/16/2004 00:40:40
148923,BUSH.SOUTH,Pres George W Bush to Win SC,MS,FL,AL,GA,LA,TX,VA,AR,NC & TN,1,59.9,Sep/16/2004 01:34:50
148923,BUSH.SOUTH,Pres George W Bush to Win SC,MS,FL,AL,GA,LA,TX,VA,AR,NC & TN,100,57.0,Sep/16/2004 03:17:40
148923,BUSH.SOUTH,Pres George W Bush to Win SC,MS,FL,AL,GA,LA,TX,VA,AR,NC & TN,100,55.0,Sep/16/2004 15:38:55
148923,BUSH.SOUTH,Pres George W Bush to Win SC,MS,FL,AL,GA,LA,TX,VA,AR,NC & TN,50,55.0,Sep/16/2004 22:37:24
148923,BUSH.SOUTH,Pres George W Bush to Win SC,MS,FL,AL,GA,LA,TX,VA,AR,NC & TN,23,56.8,Sep/17/2004 01:17:07
148923,BUSH.SOUTH,Pres George W Bush to Win SC,MS,FL,AL,GA,LA,TX,VA,AR,NC & TN,5,56.1,Sep/17/2004 01:17:07
148923,BUSH.SOUTH,Pres George W Bush to Win SC,MS,FL,AL,GA,LA,TX,VA,AR,NC & TN,1,55.5,Sep/17/2004 01:17:07
148923,BUSH.SOUTH,Pres George W Bush to Win SC,MS,FL,AL,GA,LA,TX,VA,AR,NC & TN,71,58.0,Sep/17/2004 01:57:23
148923,BUSH.SOUTH,Pres George W Bush to Win SC,MS,FL,AL,GA,LA,TX,VA,AR,NC & TN,2,55.0,Sep/21/2004 01:04:13
148923,BUSH.SOUTH,Pres George W Bush to Win SC,MS,FL,AL,GA,LA,TX,VA,AR,NC & TN,4,55.0,Sep/21/2004 04:44:01
148923,BUSH.SOUTH,Pres George W Bush to Win SC,MS,FL,AL,GA,LA,TX,VA,AR,NC & TN,9,55.1,Sep/21/2004 04:44:01
148923,BUSH.SOUTH,Pres George W Bush to Win SC,MS,FL,AL,GA,LA,TX,VA,AR,NC & TN,37,55.4,Sep/21/2004 04:44:01
148923,BUSH.SOUTH,Pres George W Bush to Win SC,MS,FL,AL,GA,LA,TX,VA,AR,NC & TN,23,55.2,Sep/21/2004 04:44:01
148923,BUSH.SOUTH,Pres George W Bush to Win SC,MS,FL,AL,GA,LA,TX,VA,AR,NC & TN,100,55.3,Sep/21/2004 04:44:01
148923,BUSH.SOUTH,Pres George W Bush to Win SC,MS,FL,AL,GA,LA,TX,VA,AR,NC & TN,5,55.5,Sep/21/2004 04:45:58
148923,BUSH.SOUTH,Pres George W Bush to Win SC,MS,FL,AL,GA,LA,TX,VA,AR,NC & TN,4,55.5,Sep/21/2004 05:37:14
148923,BUSH.SOUTH,Pres George W Bush to Win SC,MS,FL,AL,GA,LA,TX,VA,AR,NC & TN,1,55.6,Sep/21/2004 05:37:14
148923,BUSH.SOUTH,Pres George W Bush to Win SC,MS,FL,AL,GA,LA,TX,VA,AR,NC & TN,12,55.6,Sep/21/2004 15:00:10
148923,BUSH.SOUTH,Pres George W Bush to Win SC,MS,FL,AL,GA,LA,TX,VA,AR,NC & TN,5,55.9,Sep/21/2004 15:00:10
148923,BUSH.SOUTH,Pres George W Bush to Win SC,MS,FL,AL,GA,LA,TX,VA,AR,NC & TN,6,55.8,Sep/21/2004 15:00:10
148923,BUSH.SOUTH,Pres George W Bush to Win SC,MS,FL,AL,GA,LA,TX,VA,AR,NC & TN,21,55.7,Sep/21/2004 15:00:10
148923,BUSH.SOUTH,Pres George W Bush to Win SC,MS,FL,AL,GA,LA,TX,VA,AR,NC & TN,89,56.0,Sep/21/2004 15:00:10
148923,BUSH.SOUTH,Pres George W Bush to Win SC,MS,FL,AL,GA,LA,TX,VA,AR,NC & TN,5,59.7,Sep/22/2004 08:07:33
148923,BUSH.SOUTH,Pres George W Bush to Win SC,MS,FL,AL,GA,LA,TX,VA,AR,NC & TN,5,60.0,Sep/22/2004 08:07:33
148923,BUSH.SOUTH,Pres George W Bush to Win SC,MS,FL,AL,GA,LA,TX,VA,AR,NC & TN,5,59.9,Sep/23/2004 14:14:52
148923,BUSH.SOUTH,Pres George W Bush to Win SC,MS,FL,AL,GA,LA,TX,VA,AR,NC & TN,1,60.0,Sep/26/2004 12:52:34
148923,BUSH.SOUTH,Pres George W Bush to Win SC,MS,FL,AL,GA,LA,TX,VA,AR,NC & TN,2,60.0,Sep/26/2004 13:57:41
148923,BUSH.SOUTH,Pres George W Bush to Win SC,MS,FL,AL,GA,LA,TX,VA,AR,NC & TN,24,57.0,Sep/26/2004 20:04:48
148923,BUSH.SOUTH,Pres George W Bush to Win SC,MS,FL,AL,GA,LA,TX,VA,AR,NC & TN,5,57.7,Sep/26/2004 20:04:48
148923,BUSH.SOUTH,Pres George W Bush to Win SC,MS,FL,AL,GA,LA,TX,VA,AR,NC & TN,20,56.3,Sep/26/2004 20:05:27
148923,BUSH.SOUTH,Pres George W Bush to Win SC,MS,FL,AL,GA,LA,TX,VA,AR,NC & TN,1,60.0,Sep/28/2004 01:39:17
148923,BUSH.SOUTH,Pres George W Bush to Win SC,MS,FL,AL,GA,LA,TX,VA,AR,NC & TN,50,55.0,Sep/28/2004 15:13:39
148923,BUSH.SOUTH,Pres George W Bush to Win SC,MS,FL,AL,GA,LA,TX,VA,AR,NC & TN,10,60.0,Sep/30/2004 21:38:28
148923,BUSH.SOUTH,Pres George W Bush to Win SC,MS,FL,AL,GA,LA,TX,VA,AR,NC & TN,90,60.0,Oct/04/2004 04:24:21
148923,BUSH.SOUTH,Pres George W Bush to Win SC,MS,FL,AL,GA,LA,TX,VA,AR,NC & TN,6,60.2,Oct/04/2004 12:23:57
148923,BUSH.SOUTH,Pres George W Bush to Win SC,MS,FL,AL,GA,LA,TX,VA,AR,NC & TN,4,60.3,Oct/04/2004 12:23:57
148923,BUSH.SOUTH,Pres George W Bush to Win SC,MS,FL,AL,GA,LA,TX,VA,AR,NC & TN,9,56.0,Oct/05/2004 05:27:16
148923,BUSH.SOUTH,Pres George W Bush to Win SC,MS,FL,AL,GA,LA,TX,VA,AR,NC & TN,2,60.3,Oct/05/2004 12:15:22
148923,BUSH.SOUTH,Pres George W Bush to Win SC,MS,FL,AL,GA,LA,TX,VA,AR,NC & TN,4,59.3,Oct/06/2004 17:11:16
148923,BUSH.SOUTH,Pres George W Bush to Win SC,MS,FL,AL,GA,LA,TX,VA,AR,NC & TN,2,56.0,Oct/06/2004 17:41:59
148923,BUSH.SOUTH,Pres George W Bush to Win SC,MS,FL,AL,GA,LA,TX,VA,AR,NC & TN,89,56.0,Oct/07/2004 07:32:49
148923,BUSH.SOUTH,Pres George W Bush to Win SC,MS,FL,AL,GA,LA,TX,VA,AR,NC & TN,3,56.0,Oct/07/2004 16:56:02
148923,BUSH.SOUTH,Pres George W Bush to Win SC,MS,FL,AL,GA,LA,TX,VA,AR,NC & TN,1,56.0,Oct/08/2004 02:57:58
148923,BUSH.SOUTH,Pres George W Bush to Win SC,MS,FL,AL,GA,LA,TX,VA,AR,NC & TN,80,52.0,Oct/08/2004 12:40:22
148923,BUSH.SOUTH,Pres George W Bush to Win SC,MS,FL,AL,GA,LA,TX,VA,AR,NC & TN,2,52.0,Oct/08/2004 15:07:07
148923,BUSH.SOUTH,Pres George W Bush to Win SC,MS,FL,AL,GA,LA,TX,VA,AR,NC & TN,5,53.3,Oct/09/2004 17:47:59
148923,BUSH.SOUTH,Pres George W Bush to Win SC,MS,FL,AL,GA,LA,TX,VA,AR,NC & TN,6,53.4,Oct/09/2004 17:48:12
148923,BUSH.SOUTH,Pres George W Bush to Win SC,MS,FL,AL,GA,LA,TX,VA,AR,NC & TN,3,53.5,Oct/09/2004 17:48:29
148923,BUSH.SOUTH,Pres George W Bush to Win SC,MS,FL,AL,GA,LA,TX,VA,AR,NC & TN,100,54.0,Oct/09/2004 17:50:04
148923,BUSH.SOUTH,Pres George W Bush to Win SC,MS,FL,AL,GA,LA,TX,VA,AR,NC & TN,10,56.3,Oct/11/2004 00:38:23
148923,BUSH.SOUTH,Pres George W Bush to Win SC,MS,FL,AL,GA,LA,TX,VA,AR,NC & TN,37,58.0,Oct/11/2004 00:41:01
148923,BUSH.SOUTH,Pres George W Bush to Win SC,MS,FL,AL,GA,LA,TX,VA,AR,NC & TN,40,53.0,Oct/12/2004 02:11:43
148923,BUSH.SOUTH,Pres George W Bush to Win SC,MS,FL,AL,GA,LA,TX,VA,AR,NC & TN,10,53.4,Oct/12/2004 02:11:43
148923,BUSH.SOUTH,Pres George W Bush to Win SC,MS,FL,AL,GA,LA,TX,VA,AR,NC & TN,2,56.0,Oct/12/2004 19:29:44
148923,BUSH.SOUTH,Pres George W Bush to Win SC,MS,FL,AL,GA,LA,TX,VA,AR,NC & TN,86,57.0,Oct/13/2004 01:53:54
148923,BUSH.SOUTH,Pres George W Bush to Win SC,MS,FL,AL,GA,LA,TX,VA,AR,NC & TN,28,57.0,Oct/13/2004 17:44:06
148923,BUSH.SOUTH,Pres George W Bush to Win SC,MS,FL,AL,GA,LA,TX,VA,AR,NC & TN,50,58.0,Oct/14/2004 14:07:53
148923,BUSH.SOUTH,Pres George W Bush to Win SC,MS,FL,AL,GA,LA,TX,VA,AR,NC & TN,13,58.0,Oct/14/2004 16:49:07
148923,BUSH.SOUTH,Pres George W Bush to Win SC,MS,FL,AL,GA,LA,TX,VA,AR,NC & TN,5,58.1,Oct/14/2004 16:49:07
148923,BUSH.SOUTH,Pres George W Bush to Win SC,MS,FL,AL,GA,LA,TX,VA,AR,NC & TN,2,60.0,Oct/14/2004 23:37:05
148923,BUSH.SOUTH,Pres George W Bush to Win SC,MS,FL,AL,GA,LA,TX,VA,AR,NC & TN,4,60.3,Oct/14/2004 23:37:05
