market id,market symbol,market name,trade quantity,trade price,date/time [utc]
148927,BUSH.GREATPLAINS,Pres George W Bush to Win IA,KS,MN,NE,ND,OK,SD & TX,1,37.9,Sep/18/2004 05:57:30
148927,BUSH.GREATPLAINS,Pres George W Bush to Win IA,KS,MN,NE,ND,OK,SD & TX,4,37.9,Sep/21/2004 01:02:38
148927,BUSH.GREATPLAINS,Pres George W Bush to Win IA,KS,MN,NE,ND,OK,SD & TX,100,33.0,Sep/21/2004 14:46:38
148927,BUSH.GREATPLAINS,Pres George W Bush to Win IA,KS,MN,NE,ND,OK,SD & TX,5,33.1,Sep/21/2004 14:46:38
148927,BUSH.GREATPLAINS,Pres George W Bush to Win IA,KS,MN,NE,ND,OK,SD & TX,2,34.0,Sep/21/2004 23:39:25
148927,BUSH.GREATPLAINS,Pres George W Bush to Win IA,KS,MN,NE,ND,OK,SD & TX,3,34.0,Sep/22/2004 12:20:36
148927,BUSH.GREATPLAINS,Pres George W Bush to Win IA,KS,MN,NE,ND,OK,SD & TX,95,34.0,Sep/23/2004 22:26:23
148927,BUSH.GREATPLAINS,Pres George W Bush to Win IA,KS,MN,NE,ND,OK,SD & TX,1,33.0,Sep/24/2004 16:29:47
148927,BUSH.GREATPLAINS,Pres George W Bush to Win IA,KS,MN,NE,ND,OK,SD & TX,3,38.0,Sep/26/2004 18:48:12
148927,BUSH.GREATPLAINS,Pres George W Bush to Win IA,KS,MN,NE,ND,OK,SD & TX,1,38.0,Sep/27/2004 16:30:18
148927,BUSH.GREATPLAINS,Pres George W Bush to Win IA,KS,MN,NE,ND,OK,SD & TX,20,32.0,Oct/01/2004 17:12:08
148927,BUSH.GREATPLAINS,Pres George W Bush to Win IA,KS,MN,NE,ND,OK,SD & TX,100,30.0,Oct/01/2004 17:12:08
148927,BUSH.GREATPLAINS,Pres George W Bush to Win IA,KS,MN,NE,ND,OK,SD & TX,3,31.0,Oct/04/2004 13:06:29
148927,BUSH.GREATPLAINS,Pres George W Bush to Win IA,KS,MN,NE,ND,OK,SD & TX,3,31.0,Oct/05/2004 12:13:01
148927,BUSH.GREATPLAINS,Pres George W Bush to Win IA,KS,MN,NE,ND,OK,SD & TX,2,29.0,Oct/05/2004 22:11:20
148927,BUSH.GREATPLAINS,Pres George W Bush to Win IA,KS,MN,NE,ND,OK,SD & TX,2,31.0,Oct/06/2004 14:51:01
148927,BUSH.GREATPLAINS,Pres George W Bush to Win IA,KS,MN,NE,ND,OK,SD & TX,2,26.0,Oct/06/2004 17:41:06
148927,BUSH.GREATPLAINS,Pres George W Bush to Win IA,KS,MN,NE,ND,OK,SD & TX,2,26.0,Oct/08/2004 13:37:16
148927,BUSH.GREATPLAINS,Pres George W Bush to Win IA,KS,MN,NE,ND,OK,SD & TX,3,31.0,Oct/08/2004 19:16:10
148927,BUSH.GREATPLAINS,Pres George W Bush to Win IA,KS,MN,NE,ND,OK,SD & TX,5,31.0,Oct/11/2004 01:13:24
148927,BUSH.GREATPLAINS,Pres George W Bush to Win IA,KS,MN,NE,ND,OK,SD & TX,51,26.0,Oct/12/2004 02:10:33
148927,BUSH.GREATPLAINS,Pres George W Bush to Win IA,KS,MN,NE,ND,OK,SD & TX,3,30.0,Oct/13/2004 14:55:17
148927,BUSH.GREATPLAINS,Pres George W Bush to Win IA,KS,MN,NE,ND,OK,SD & TX,3,30.0,Oct/14/2004 15:01:26
148927,BUSH.GREATPLAINS,Pres George W Bush to Win IA,KS,MN,NE,ND,OK,SD & TX,4,30.0,Oct/15/2004 06:04:45
148927,BUSH.GREATPLAINS,Pres George W Bush to Win IA,KS,MN,NE,ND,OK,SD & TX,10,30.0,Oct/15/2004 10:07:18
148927,BUSH.GREATPLAINS,Pres George W Bush to Win IA,KS,MN,NE,ND,OK,SD & TX,3,28.0,Oct/15/2004 13:54:32
148927,BUSH.GREATPLAINS,Pres George W Bush to Win IA,KS,MN,NE,ND,OK,SD & TX,2,26.0,Oct/15/2004 17:38:46
148927,BUSH.GREATPLAINS,Pres George W Bush to Win IA,KS,MN,NE,ND,OK,SD & TX,1,28.0,Oct/16/2004 01:33:30
148927,BUSH.GREATPLAINS,Pres George W Bush to Win IA,KS,MN,NE,ND,OK,SD & TX,15,26.0,Oct/16/2004 02:19:49
148927,BUSH.GREATPLAINS,Pres George W Bush to Win IA,KS,MN,NE,ND,OK,SD & TX,6,28.0,Oct/16/2004 04:39:32
148927,BUSH.GREATPLAINS,Pres George W Bush to Win IA,KS,MN,NE,ND,OK,SD & TX,1,29.0,Oct/17/2004 17:50:33
148927,BUSH.GREATPLAINS,Pres George W Bush to Win IA,KS,MN,NE,ND,OK,SD & TX,1,26.0,Oct/19/2004 20:26:04
148927,BUSH.GREATPLAINS,Pres George W Bush to Win IA,KS,MN,NE,ND,OK,SD & TX,3,27.0,Oct/20/2004 00:46:08
148927,BUSH.GREATPLAINS,Pres George W Bush to Win IA,KS,MN,NE,ND,OK,SD & TX,3,30.0,Oct/22/2004 11:18:17
148927,BUSH.GREATPLAINS,Pres George W Bush to Win IA,KS,MN,NE,ND,OK,SD & TX,3,30.0,Oct/22/2004 11:54:52
148927,BUSH.GREATPLAINS,Pres George W Bush to Win IA,KS,MN,NE,ND,OK,SD & TX,26,32.0,Oct/22/2004 14:47:13
148927,BUSH.GREATPLAINS,Pres George W Bush to Win IA,KS,MN,NE,ND,OK,SD & TX,5,32.0,Oct/23/2004 01:06:44
148927,BUSH.GREATPLAINS,Pres George W Bush to Win IA,KS,MN,NE,ND,OK,SD & TX,3,35.0,Oct/23/2004 14:21:07
148927,BUSH.GREATPLAINS,Pres George W Bush to Win IA,KS,MN,NE,ND,OK,SD & TX,1,35.0,Oct/25/2004 10:37:08
148927,BUSH.GREATPLAINS,Pres George W Bush to Win IA,KS,MN,NE,ND,OK,SD & TX,1,33.0,Oct/25/2004 13:00:46
148927,BUSH.GREATPLAINS,Pres George W Bush to Win IA,KS,MN,NE,ND,OK,SD & TX,50,30.0,Oct/25/2004 13:08:33
148927,BUSH.GREATPLAINS,Pres George W Bush to Win IA,KS,MN,NE,ND,OK,SD & TX,15,33.0,Oct/27/2004 17:30:07
148927,BUSH.GREATPLAINS,Pres George W Bush to Win IA,KS,MN,NE,ND,OK,SD & TX,3,30.0,Oct/28/2004 03:54:24
148927,BUSH.GREATPLAINS,Pres George W Bush to Win IA,KS,MN,NE,ND,OK,SD & TX,5,35.0,Oct/28/2004 16:31:57
148927,BUSH.GREATPLAINS,Pres George W Bush to Win IA,KS,MN,NE,ND,OK,SD & TX,2,30.0,Oct/29/2004 02:07:12
148927,BUSH.GREATPLAINS,Pres George W Bush to Win IA,KS,MN,NE,ND,OK,SD & TX,1,31.0,Oct/30/2004 00:16:11
148927,BUSH.GREATPLAINS,Pres George W Bush to Win IA,KS,MN,NE,ND,OK,SD & TX,10,32.0,Oct/30/2004 00:16:11
148927,BUSH.GREATPLAINS,Pres George W Bush to Win IA,KS,MN,NE,ND,OK,SD & TX,3,35.0,Oct/30/2004 04:28:28
148927,BUSH.GREATPLAINS,Pres George W Bush to Win IA,KS,MN,NE,ND,OK,SD & TX,20,30.0,Oct/30/2004 17:27:25
148927,BUSH.GREATPLAINS,Pres George W Bush to Win IA,KS,MN,NE,ND,OK,SD & TX,10,30.0,Oct/30/2004 17:29:17
148927,BUSH.GREATPLAINS,Pres George W Bush to Win IA,KS,MN,NE,ND,OK,SD & TX,6,30.0,Oct/30/2004 17:34:07
148927,BUSH.GREATPLAINS,Pres George W Bush to Win IA,KS,MN,NE,ND,OK,SD & TX,2,30.0,Oct/31/2004 03:40:56
148927,BUSH.GREATPLAINS,Pres George W Bush to Win IA,KS,MN,NE,ND,OK,SD & TX,4,32.5,Oct/31/2004 15:27:41
148927,BUSH.GREATPLAINS,Pres George W Bush to Win IA,KS,MN,NE,ND,OK,SD & TX,60,30.0,Oct/31/2004 23:04:28
148927,BUSH.GREATPLAINS,Pres George W Bush to Win IA,KS,MN,NE,ND,OK,SD & TX,50,26.0,Nov/01/2004 05:07:07
148927,BUSH.GREATPLAINS,Pres George W Bush to Win IA,KS,MN,NE,ND,OK,SD & TX,10,26.0,Nov/01/2004 15:00:12
148927,BUSH.GREATPLAINS,Pres George W Bush to Win IA,KS,MN,NE,ND,OK,SD & TX,1,26.0,Nov/01/2004 15:41:46
148927,BUSH.GREATPLAINS,Pres George W Bush to Win IA,KS,MN,NE,ND,OK,SD & TX,21,26.0,Nov/01/2004 17:11:46
148927,BUSH.GREATPLAINS,Pres George W Bush to Win IA,KS,MN,NE,ND,OK,SD & TX,8,26.0,Nov/01/2004 17:16:10
148927,BUSH.GREATPLAINS,Pres George W Bush to Win IA,KS,MN,NE,ND,OK,SD & TX,10,26.0,Nov/01/2004 18:13:46
148927,BUSH.GREATPLAINS,Pres George W Bush to Win IA,KS,MN,NE,ND,OK,SD & TX,1,27.0,Nov/01/2004 20:48:40
148927,BUSH.GREATPLAINS,Pres George W Bush to Win IA,KS,MN,NE,ND,OK,SD & TX,14,27.0,Nov/01/2004 21:08:31
148927,BUSH.GREATPLAINS,Pres George W Bush to Win IA,KS,MN,NE,ND,OK,SD & TX,1,27.0,Nov/01/2004 21:26:33
148927,BUSH.GREATPLAINS,Pres George W Bush to Win IA,KS,MN,NE,ND,OK,SD & TX,20,27.0,Nov/01/2004 23:21:42
148927,BUSH.GREATPLAINS,Pres George W Bush to Win IA,KS,MN,NE,ND,OK,SD & TX,3,26.0,Nov/02/2004 01:50:25
148927,BUSH.GREATPLAINS,Pres George W Bush to Win IA,KS,MN,NE,ND,OK,SD & TX,20,22.0,Nov/02/2004 02:19:50
148927,BUSH.GREATPLAINS,Pres George W Bush to Win IA,KS,MN,NE,ND,OK,SD & TX,4,26.0,Nov/02/2004 02:29:42
148927,BUSH.GREATPLAINS,Pres George W Bush to Win IA,KS,MN,NE,ND,OK,SD & TX,80,22.0,Nov/02/2004 03:18:35
148927,BUSH.GREATPLAINS,Pres George W Bush to Win IA,KS,MN,NE,ND,OK,SD & TX,1,23.0,Nov/02/2004 03:29:14
148927,BUSH.GREATPLAINS,Pres George W Bush to Win IA,KS,MN,NE,ND,OK,SD & TX,100,18.0,Nov/02/2004 05:16:13
148927,BUSH.GREATPLAINS,Pres George W Bush to Win IA,KS,MN,NE,ND,OK,SD & TX,19,23.0,Nov/02/2004 09:23:52
148927,BUSH.GREATPLAINS,Pres George W Bush to Win IA,KS,MN,NE,ND,OK,SD & TX,1,22.0,Nov/02/2004 09:23:52
148927,BUSH.GREATPLAINS,Pres George W Bush to Win IA,KS,MN,NE,ND,OK,SD & TX,4,14.0,Nov/02/2004 12:14:46
148927,BUSH.GREATPLAINS,Pres George W Bush to Win IA,KS,MN,NE,ND,OK,SD & TX,58,14.0,Nov/02/2004 14:19:24
148927,BUSH.GREATPLAINS,Pres George W Bush to Win IA,KS,MN,NE,ND,OK,SD & TX,3,16.0,Nov/02/2004 14:27:50
148927,BUSH.GREATPLAINS,Pres George W Bush to Win IA,KS,MN,NE,ND,OK,SD & TX,9,16.0,Nov/02/2004 15:25:42
148927,BUSH.GREATPLAINS,Pres George W Bush to Win IA,KS,MN,NE,ND,OK,SD & TX,4,16.0,Nov/02/2004 17:42:04
148927,BUSH.GREATPLAINS,Pres George W Bush to Win IA,KS,MN,NE,ND,OK,SD & TX,45,17.0,Nov/02/2004 17:42:04
148927,BUSH.GREATPLAINS,Pres George W Bush to Win IA,KS,MN,NE,ND,OK,SD & TX,9,18.0,Nov/02/2004 17:44:56
148927,BUSH.GREATPLAINS,Pres George W Bush to Win IA,KS,MN,NE,ND,OK,SD & TX,5,20.0,Nov/02/2004 17:47:34
148927,BUSH.GREATPLAINS,Pres George W Bush to Win IA,KS,MN,NE,ND,OK,SD & TX,1,20.0,Nov/02/2004 19:00:56
148927,BUSH.GREATPLAINS,Pres George W Bush to Win IA,KS,MN,NE,ND,OK,SD & TX,5,14.5,Nov/02/2004 22:03:17
